transcript_id	genename	P_value	full_adapt	full_adapt_dN	full_adapt_dS	rate_class_number	omega_1	omega_1_prop	omega_2	omega_2_prop	omega_3	omega_3_prop	sign	MRCA_present_aco	MRCA_present_mus	mean_dNdS	species
ENST00000333407	FAM83F	1	0.04888559736343506	0.02129119217291868	0.02759440519051639	1	0.2435373306827768	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.2435373306827768	HLacoCah2
ENST00000333425	PIF1	1	0.121305005011793	0.0607180754460172	0.06058692956577585	2	0.05720048994131185	0.8219172977906929	1.895765477779076	0.1780827022093071	NA	NA	FALSE	TRUE	TRUE	0.3846171111628828	HLacoCah2
ENST00000333449	TMEM179B	1	0.06056777305555554	0.02947401895922698	0.03109375409632854	1	0.3806493726159745	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.3806493726159745	HLacoCah2
ENST00000333461	STAC2	1	0.03239429372216679	0.00983629070105752	0.02255800302110924	1	0.1612378505094881	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1612378505094881	HLacoCah2
ENST00000333479	KNTC1	1	0.06035942951563938	0.01544767489698418	0.04491175461865517	1	0.1425152546126658	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1425152546126658	HLacoCah2
ENST00000333480	MAFA	1	0.01098612781905464	9.423115615008942e-4	0.01004381625755374	1	0.01759655444524173	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.01759655444524173	HLacoCah2
ENST00000333486	UBA7	1	0.06962135163914192	0.03224897392309916	0.03737237771604276	1	0.3520502236276364	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.3520502236276364	HLacoCah2
ENST00000333493	ADGRG3	1	0.07515886174312858	0.04381895130004113	0.03133991044308743	2	0	0.552046977126034	1	0.447953022873966	NA	NA	FALSE	TRUE	TRUE	0.447953022873966	HLacoCah2
ENST00000333503	PGP	1	0.01648223447450781	0.00958459961443905	0.00689763486006875	1	0.3237244508473493	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.3237244508473493	HLacoCah2
ENST00000333511	BSG	1	0.0965028765351662	0.04905872106239157	0.04744415547277465	1	0.315974745714763	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.315974745714763	HLacoCah2
ENST00000333535	SCN5A	1	0.03686593082391992	0.0061815891577183	0.03068434166620164	2	0.00292312363121354	0.9430114641220648	0.9839934999056053	0.05698853587793518	NA	NA	FALSE	TRUE	TRUE	0.05883288796830607	HLacoCah2
ENST00000333538	GALNT17	1	0.03513999095766384	1e-10	0.03513999095766384	1	0	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0	HLacoCah2
ENST00000333590	PIGA	1	0.02696742423654695	0.00493005124656621	0.02203737298998074	1	0.08285917029777216	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.08285917029777216	HLacoCah2
ENST00000333598	MCEMP1	0.00303990753750784	0.4606355912566774	0.3961794591264703	0.06445613213020732	2	0.3676991074964289	0.9298607889069233	28.23046013528152	0.07013921109307675	NA	NA	TRUE	FALSE	TRUE	2.3219711848601996	HLacoCah2
ENST00000333610	TTC32	1	0.04016423927457707	0.02606537914500911	0.01409886012956796	1	0.7015280518410851	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.7015280518410851	HLacoCah2
ENST00000333628	TUBB2A	1	0.01064819682523326	1e-10	0.01064819682523326	1	0	1	NA	NA	NA	NA	FALSE	TRUE	FALSE	0	HLacoCah2
ENST00000333634	SH3BGR	1	0.1198298690405759	0.06343722615140092	0.05639264288917491	1	0.4464183085721981	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.4464183085721981	HLacoCah2
ENST00000333640	POU6F1	0.20031407818177197	93.23743409734745	93.18629199990755	0.05114209743801107	2	0.1300583664807423	0.9923538197608246	100000	0.0076461802391754	NA	NA	FALSE	TRUE	TRUE	764.7470878343095	HLacoCah2
ENST00000333651	HMG20B	1	0.04307063112740989	0.00527622466891961	0.0377944064584903	1	0.03763608984029545	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.03763608984029545	HLacoCah2
ENST00000333676	MRPL12	1	0.05124988670616965	0.01181212772943171	0.0394377589767379	1	0.1073531742157495	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1073531742157495	HLacoCah2
ENST00000333677	ARHGEF37	1	0.06699084801894638	0.02618268210621898	0.040808165912727463	1	0.2469197953169454	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.2469197953169454	HLacoCah2
ENST00000333725	TCF12	1	0.0413410774230562	0.00519780397641195	0.03614327344664425	1	0.05548627164350247	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.05548627164350247	HLacoCah2
ENST00000333751	KCTD11	1	0.03684747677223177	0.00786751355258436	0.02897996321964739	1	0.1125062554205957	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1125062554205957	HLacoCah2
ENST00000333762	H1-10	1	0.04695064419191849	0.03296315057716678	0.01398749361475164	2	0.03766978559601156	0.9700366024235968	15.51126841738447	0.02996339757640309	NA	NA	FALSE	TRUE	TRUE	0.501311373337976	HLacoCah2
ENST00000333813	TRARG1	0.2883898166733956	19.18132571155363	19.16409820648958	0.01722750506397383	2	0.1784927267490442	0.9849119921369804	24242.24058910811	0.01508800786301956	NA	NA	FALSE	TRUE	TRUE	365.94291625275946	HLacoCah2
ENST00000333822	KRTAP4-8	1	0.124548460205113	0.0326119739335525	0.09193648627156048	2	0	0.7002234832314527	0.4063327385890896	0.2997765167685473	NA	NA	FALSE	TRUE	TRUE	0.12180901302326196	HLacoCah2
ENST00000333845	EGFL8	1	0.05702345439920981	0.02012717679439307	0.03689627760481675	1	0.1947287299525493	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1947287299525493	HLacoCah2
ENST00000333850	TPH2	1	0.05546329887355174	0.00497569925122351	0.0504875996223282	2	0	0.965548234604296	1.19938583556117	0.03445176539570405	NA	NA	FALSE	TRUE	TRUE	0.0413209594256839	HLacoCah2
ENST00000333861	CCDC87	1	0.09306115958287506	0.05798834424457396	0.0350728153383011	2	0.2819644879561062	0.8343427473325781	2.504096549548932	0.1656572526674219	NA	NA	FALSE	TRUE	TRUE	0.650076780343768	HLacoCah2
ENST00000333870	SPEM2	1	0.09364151479548996	0.05085240623744101	0.04278910855804894	1	0.4514633847331928	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.4514633847331928	HLacoCah2
ENST00000333911	NME9	1	0.1133126934807262	0.05933869887610783	0.05397399460461839	2	0.1370096464017653	0.9043096340439178	3.543054461800967	0.09569036595608216	NA	NA	FALSE	TRUE	TRUE	0.46293532125013126	HLacoCah2
ENST00000333916	CAAP1	1	0.07461909827033322	0.02270350781004535	0.05191559046028783	1	0.1689141620527259	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1689141620527259	HLacoCah2
ENST00000333924	BCDIN3D	1	1.133724041163523	1.072082392788003	0.06164164837551819	2	0.2530668711412188	0.9788199574458932	339.3271382998067	0.02118004255410677	NA	NA	FALSE	TRUE	TRUE	7.434670132994592	HLacoCah2
ENST00000333926	CISD1	1	0.04927499467018898	0.00910550543877917	0.04016948923140983	1	0.08330340015227482	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.08330340015227482	HLacoCah2
ENST00000333972	ARHGEF25	1	0.05560566983970116	0.01791393602193944	0.03769173381776176	1	0.1935861784796977	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1935861784796977	HLacoCah2
ENST00000333999	ACTL7A	0.9726312713804514	0.04461492560843793	0.01370494109444896	0.03090998451398868	2	0.07450552297678256	0.9915089771010192	10.32555824906655	0.00849102289898084	NA	NA	FALSE	TRUE	TRUE	0.16154744641267085	HLacoCah2
ENST00000334011	OIT3	1	0.05785764144160178	0.01453835844595475	0.04331928299564702	1	0.1170156154806695	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1170156154806695	HLacoCah2
ENST00000334025	RGS7BP	1	0.01612418165646329	0.0036298247264724	0.01249435692999089	1	0.1167370016313298	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1167370016313298	HLacoCah2
ENST00000334046	KRTAP19-6	0.17420571892403622	135.5914488668917	135.5198608748393	0.07158799205214067	2	0	0.9141904519319676	9090.000000003736	0.08580954806803243	NA	NA	FALSE	TRUE	TRUE	780.0087919387354	HLacoCah2
ENST00000334047	F3	1	0.1039510283312684	0.06726090701136729	0.03669012131990113	1	0.7105279355317838	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.7105279355317838	HLacoCah2
ENST00000334049	GNAL	1	0.05435944174450686	0.01131566039772587	0.04304378134678099	2	2.659753551587076e-4	0.8592402027314813	0.7243401020928532	0.1407597972685187	NA	NA	FALSE	TRUE	TRUE	0.10218650264213627	HLacoCah2
ENST00000334055	KRTAP19-2	0.05756141704084595	4629.227004798383	4629.140971079657	0.08603371872674223	2	0.03188381413442069	0.7711826221373955	100000	0.2288173778626045	NA	NA	FALSE	TRUE	TRUE	22881.76237450384	HLacoCah2
ENST00000334058	KRTAP19-4	1	0.07739641432539722	0.04159765120568754	0.03579876311970965	1	0.5134786327430121	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.5134786327430121	HLacoCah2
ENST00000334062	RASA3	1	0.03681549268785398	0.00597768222942251	0.03083781045843146	1	0.06313269051056694	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.06313269051056694	HLacoCah2
ENST00000334067	KRTAP15-1	0.06008299408271505	0.2705176434968849	0.2355384790177955	0.0349791644790895	2	0.3747592058718338	0.9459304331158022	39.16819871375007	0.05406956688419784	NA	NA	FALSE	TRUE	TRUE	2.472303678011139	HLacoCah2
ENST00000334068	KRTAP13-4	1	0.05644062371506708	0.03198325087959103	0.02445737283547607	1	0.4824393621121089	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.4824393621121089	HLacoCah2
ENST00000334077	TAL2	1	0.1065514079619917	0.04610920908915731	0.06044219887283445	1	0.2857575443662657	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.2857575443662657	HLacoCah2
ENST00000334082	HOMER1	1	0.0316968607465142	9.605368140926436e-4	0.03073632393242158	1	0.01244731793754542	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.01244731793754542	HLacoCah2
ENST00000334121	SREK1	1	0.03501690940985699	0.0085299933256428	0.02648691608421419	1	0.1203331811410213	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1203331811410213	HLacoCah2
ENST00000334122	TEX38	1	0.09097543753659776	0.05802165142930474	0.03295378610729313	1	0.7105033671299015	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.7105033671299015	HLacoCah2
ENST00000334126	C2CD3	1	0.06484605153996623	0.02727943562152785	0.03756661591843842	1	0.2983431755671971	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.2983431755671971	HLacoCah2
ENST00000334133	RFTN1	1	0.05753198112966069	0.0269545102359859	0.03057747089367474	2	0.2057885184809694	0.99463442903402	27.19193964601641	0.00536557096598	NA	NA	FALSE	TRUE	TRUE	0.3505846274544221	HLacoCah2
ENST00000334134	FGF3	1	0.06149703613107162	0.00440189571084235	0.05709514042022926	1	0.02359187960085722	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.02359187960085722	HLacoCah2
ENST00000334163	POLR3C	1	0.04118647490678406	0.00780568612211813	0.03338078878466596	1	0.09605000515660754	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.09605000515660754	HLacoCah2
ENST00000334176	RGS9BP	1	0.03663024281986712	0.00435293567117151	0.03227730714869562	1	0.03688797123957245	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.03688797123957245	HLacoCah2
ENST00000334179	UBL4B	1	0.07157427073476229	0.02598277626793423	0.04559149446682804	1	0.2082892164419697	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.2082892164419697	HLacoCah2
ENST00000334186	PPFIA3	1	0.03292397339364232	0.00139528875139666	0.03152868464224564	1	0.01478073744836736	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.01478073744836736	HLacoCah2
ENST00000334202	KRTAP17-1	0.00197155605358376	0.7069603558129225	0.6841392239747728	0.02282113183814894	2	0	0.9399232747209684	185.4170697037918	0.06007672527903174	NA	NA	TRUE	TRUE	TRUE	11.13925035863778	HLacoCah2
ENST00000334205	RPS6KA4	1	0.04235510354213631	0.004747958134718	0.0376071454074183	1	0.0372637375160353	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.0372637375160353	HLacoCah2
ENST00000334220	DLST	1	0.03691855939860241	0.00229018453290182	0.03462837486570057	1	0.02725611067113313	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.02725611067113313	HLacoCah2
ENST00000334221	C1QL4	1	0.04267795048887565	0.00142516786694815	0.041252782621927483	1	0.01206050099560927	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.01206050099560927	HLacoCah2
ENST00000334232	EDARADD	1	0.02631784797260881	0.01750473017666496	0.00881311779594378	2	0.2585600087247556	0.9882674567406616	41.84308979413709	0.01173254325933837	NA	NA	FALSE	TRUE	TRUE	0.7464523033513508	HLacoCah2
ENST00000334256	KPNA4	1	0.0159536718524267	6.378398685547772e-4	0.01531583198387193	1	0.01495461028871028	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.01495461028871028	HLacoCah2
ENST00000334268	TRDN	1	0.04722739906643028	0.0219090704095683	0.02531832865686196	1	0.3246826928936283	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.3246826928936283	HLacoCah2
ENST00000334269	LCE5A	0.8939818835773085	0.9497138675076288	0.8732454928489086	0.07646837465872472	2	0.09344293123870892	0.9611169958641856	100.146094944162	0.03888300413581436	NA	NA	FALSE	TRUE	TRUE	3.9837906132564	HLacoCah2
ENST00000334270	TTF1	2.7001764817175206e-4	0.1378417914336979	0.1019551716854611	0.03588661974823668	2	0.3121730531100697	0.937367071968247	13.51817668905503	0.06263292803175302	NA	NA	TRUE	TRUE	TRUE	1.1393037284272791	HLacoCah2
ENST00000334274	TCP11L1	0.6617577445534141	0.06597388844265423	0.03463697304692164	0.0313369153957322	2	0.1610167092606015	0.992086667028159	37.10796296606695	0.00791333297184104	NA	NA	FALSE	TRUE	TRUE	0.45339019728342633	HLacoCah2
ENST00000334287	SLC51B	1	0.074182683698359	0.05295693548271904	0.02122574821563991	1	1.011706289871017	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	1.011706289871017	HLacoCah2
ENST00000334304	ADGRA3	1	0.0442750840843675	0.00867737561281736	0.03559770847155013	2	0.00560565422178136	0.9101399590528672	1.021943540248071	0.08986004094713274	NA	NA	FALSE	TRUE	TRUE	0.09693381827622606	HLacoCah2
ENST00000334306	SOWAHB	1	0.07949419160376746	0.0414924009947456	0.03800179060902186	1	0.4327313313306626	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.4327313313306626	HLacoCah2
ENST00000334344	ARID2	1	0.04733064764507836	0.01302748957934578	0.03430315806573298	2	0.08130089274351315	0.9965473036403654	19.40063221539276	0.00345269635963463	NA	NA	FALSE	TRUE	TRUE	0.14800467767179956	HLacoCah2
ENST00000334352	USP16	1	0.04967863816253871	0.01770277556474061	0.03197586259779811	2	0	0.7161622564238167	0.7224004320663331	0.2838377435761833	NA	NA	FALSE	TRUE	TRUE	0.20504450859616788	HLacoCah2
ENST00000334379	TRMT11	1	0.05867820453758892	0.01053037520573355	0.04814782933185539	1	0.08464865335466927	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.08464865335466927	HLacoCah2
ENST00000334391	DEFB128	1	0.1296757651153221	0.08713852288517304	0.04253724223014912	1	0.8257568936336637	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.8257568936336637	HLacoCah2
ENST00000334409	PDCD1	0.07533738869268591	0.1572226244490212	0.1233108464699038	0.03391177797911697	2	0.1608139682703226	0.9866413245261696	82.09104782131833	0.01335867547383041	NA	NA	FALSE	TRUE	TRUE	1.2552933738082248	HLacoCah2
ENST00000334414	PTPRB	1	0.06848615950931443	0.02092213721307549	0.04756402229623894	2	0.01448159530160585	0.588575872602844	0.3996076156892602	0.4114241273971559	NA	NA	FALSE	TRUE	TRUE	0.1729317321775358	HLacoCah2
ENST00000334418	CENATAC	1	0.05663776527689743	0.01529127089401282	0.04134649438288462	1	0.1527316255481445	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1527316255481445	HLacoCah2
ENST00000334444	ABCC5	1	0.05699195431439871	0.00713779883652716	0.04985415547787156	1	0.05530477558047685	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.05530477558047685	HLacoCah2
ENST00000334456	PDE2A	1	0.03555377613442821	0.00468571786569935	0.03086805826872882	1	0.04986634447785507	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.04986634447785507	HLacoCah2
ENST00000334462	TMEM150A	1	0.0552059256342794	0.02313072820834456	0.03207519742593482	1	0.2109761151432704	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.2109761151432704	HLacoCah2
ENST00000334463	ERCC6L	0.00340179970668702	0.09513956512819063	0.07364292883499388	0.02149663629319675	2	0.3833033902808977	0.98963674897069	91.9466999731412	0.01036325102931013	NA	NA	TRUE	TRUE	TRUE	1.3321978541653563	HLacoCah2
ENST00000334464	PDZD8	1	0.05687866487343148	0.0171114499301885	0.03976721494324297	1	0.1735457838521558	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1735457838521558	HLacoCah2
ENST00000334512	ZMIZ1	1	0.01745334329449864	6.267253181240268e-4	0.01682661797637462	1	0.01267658755434251	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.01267658755434251	HLacoCah2
ENST00000334513	NUDT17	1.3534417022200134e-4	568.1923448729464	568.1504733402031	0.04187153274239438	2	0.4354955133914068	0.9412425099596512	100000	0.05875749004034891	NA	NA	TRUE	TRUE	TRUE	5876.158910924991	HLacoCah2
ENST00000334527	NDEL1	1	0.04629445010795539	0.00192511026864447	0.04436933983931087	1	0.01740832677136902	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.01740832677136902	HLacoCah2
ENST00000334529	BTLA	0.7142963362077926	0.1653565873960131	0.124563611670658	0.04079297572535526	2	0.6620497466852936	0.9682879384525798	18.54241085133922	0.03171206154742023	NA	NA	FALSE	TRUE	TRUE	1.2290728585261776	HLacoCah2
ENST00000334534	SLX4IP	1	0.04713750293085053	0.03435164173710575	0.01278586119374478	1	1.09601699432983	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	1.09601699432983	HLacoCah2
ENST00000334549	KCNK18	1	0.05673180846169704	0.02227908404916315	0.03445272441253386	1	0.2285385797121569	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.2285385797121569	HLacoCah2
ENST00000334553	KLC1	0.00893260860864699	0.9234631814598556	0.8873454947068466	0.03611768675301762	3	0.05743832503511999	0.9448043268687176	0.06064439640683354	0.04483044134514644	936.162723376098	0.01036523178613594	TRUE	TRUE	TRUE	9.76053031041082	HLacoCah2
ENST00000334567	TMEM212	1	0.04965217490719182	0.02493119481126411	0.02472098009592774	1	0.4382724584677878	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.4382724584677878	HLacoCah2
ENST00000334568	TAC4	1	0.05148394775619148	0.02483619656506538	0.02664775119112612	1	0.3973615791515238	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.3973615791515238	HLacoCah2
ENST00000334571	COQ6	1	0.06429015776497077	0.0150874895752613	0.04920266818970945	1	0.1210361194541201	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1210361194541201	HLacoCah2
ENST00000334574	FSD2	1	0.05876633847016596	0.02609021171261834	0.03267612675754764	1	0.3227122438945146	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.3227122438945146	HLacoCah2
ENST00000334583	CARMIL2	0.10526127333456316	7.184398909795565	7.145334022239187	0.03906488755654558	2	0.223204441104945	0.9968848422181368	24242.24058910811	0.00311515778186322	NA	NA	FALSE	TRUE	TRUE	75.74091354501383	HLacoCah2
ENST00000334634	TRIM46	1	0.02730901227839567	0.00215972986149898	0.02514928241689669	1	0.02975551459013052	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.02975551459013052	HLacoCah2
ENST00000334636	CYP2R1	1	0.05369219847131764	0.01874193313791907	0.03495026533339852	1	0.2129312344078941	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.2129312344078941	HLacoCah2
ENST00000334660	CHP1	1	0.01790189949165198	1e-10	0.01790189949165198	1	0	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0	HLacoCah2
ENST00000334670	KRTAP10-11	1	0.06611537109825297	0.02829814939778249	0.03781722170047045	1	0.2680307303214098	1	NA	NA	NA	NA	FALSE	TRUE	FALSE	0.2680307303214098	HLacoCah2
ENST00000334678	RPS19BP1	1	0.07304184493246775	0.01767630297588074	0.05536554195658699	1	0.1025042364549151	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1025042364549151	HLacoCah2
ENST00000334690	TRAPPC11	1	0.03615557699833726	0.00652293634964996	0.02963264064868726	1	0.08880385879649554	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.08880385879649554	HLacoCah2
ENST00000334696	ENTPD5	1	0.04256902487597932	0.01150483988804821	0.03106418498793115	1	0.1519839852109766	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1519839852109766	HLacoCah2
ENST00000334701	HSP90AA1	1	0.02074591226267213	1e-10	0.02074591226267213	1	0	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0	HLacoCah2
ENST00000334705	FAM91A1	1	0.02742238427911275	0.00594278051802371	0.02147960376108905	2	0.07012069478954207	0.9969793930788592	12.89563784661559	0.00302060692114092	NA	NA	FALSE	TRUE	TRUE	0.10886154066555943	HLacoCah2
ENST00000334708	SERPINA11	1	0.04775428727825456	0.02187388010533131	0.02588040717292325	1	0.3168312131834165	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.3168312131834165	HLacoCah2
ENST00000334726	OR13F1	1	0.05457106803593142	0.02042842670056314	0.03414264133536827	1	0.2444751338781853	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.2444751338781853	HLacoCah2
ENST00000334744	PRELID2	1	0.04554646507948544	0.02190019559151833	0.0236462694879673	2	0.1506042711653844	0.9913759109115642	26.17732913740171	0.00862408908843581	NA	NA	FALSE	TRUE	TRUE	0.3750610650920142	HLacoCah2
ENST00000334746	BTBD7	1	0.02851851451810293	0.00400059400667549	0.02451792051142744	1	0.06687571391866111	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.06687571391866111	HLacoCah2
ENST00000334773	DEFB105A	1	0.06434328890571318	0.03397325256222574	0.03037003634348748	1	0.4638839284175054	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.4638839284175054	HLacoCah2
ENST00000334785	NEXN	1	0.04860417369142202	0.014375613489533	0.03422856020188907	1	0.1488311468003851	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1488311468003851	HLacoCah2
ENST00000334793	FOXD2	1	0.02997655067281875	0.00570560915906412	0.02427094151375461	1	0.08170913010320709	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.08170913010320709	HLacoCah2
ENST00000334801	BCL9L	1	0.030939660726608	0.00633977929749446	0.02459988142911353	1	0.0945848777354351	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.0945848777354351	HLacoCah2
ENST00000334805	STARD10	1	0.02061889391398089	0.0011566660438572	0.01946222787012368	1	0.01898908524372606	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.01898908524372606	HLacoCah2
ENST00000334815	HPDL	1	0.05803240710908139	0.02322114282481582	0.03481126428426561	1	0.2541892312475978	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.2541892312475978	HLacoCah2
ENST00000334816	C2orf76	1	0.0537057126426402	0.01059055407321934	0.04311515856942086	1	0.09420479527112648	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.09420479527112648	HLacoCah2
ENST00000334828	PGAM1	1	0.05702727485630463	0.00133567347078139	0.0556916013855232	1	0.00847092389406114	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.00847092389406114	HLacoCah2
ENST00000334830	TMPRSS11A	1	0.06188124111721344	0.02930228018030218	0.03257896093691137	1	0.3568156723941963	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.3568156723941963	HLacoCah2
ENST00000334849	KRTAP19-7	0.14652904704453085	0.4440913420590438	0.3827382745516539	0.06135306750738979	2	0	0.7470766204181722	8.979904011781326	0.2529233795818278	NA	NA	FALSE	TRUE	TRUE	2.2712276709801467	HLacoCah2
ENST00000334850	FSCN2	1	0.1067491589057735	0.0247235778417241	0.08202558106404936	1	0.08738984214865499	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.08738984214865499	HLacoCah2
ENST00000334857	OR10J5	0.846290070151316	0.06838448968527165	0.02806753673426998	0.04031695295100149	2	0.1072474471385939	0.9829185683208808	9.550524229254204	0.01708143167911924	NA	NA	FALSE	TRUE	TRUE	0.2685521343193147	HLacoCah2
ENST00000334879	DEFB131A	1	0.1386447863623608	0.07718088446206746	0.06146390190029333	1	0.5375580949550062	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.5375580949550062	HLacoCah2
ENST00000334888	TMEM216	1	0.01230242095407932	1e-10	0.01230242095407932	1	0	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0	HLacoCah2
ENST00000334889	RAX	1	0.04992169771287337	0.00675285391987295	0.04316884379300045	1	0.04906688487330692	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.04906688487330692	HLacoCah2
ENST00000334928	GGN	1	0.06589945647627364	0.02596986030013805	0.03992959617613556	1	0.3045388388230327	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.3045388388230327	HLacoCah2
ENST00000334955	RSBN1L	1	0.04563184592876951	0.01556246173175041	0.03006938419701911	1	0.2025130506009903	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.2025130506009903	HLacoCah2
ENST00000334956	PARVA	1	0.0429162140305627	8.750517031096734e-4	0.04204116232745301	1	0.00842133053558308	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.00842133053558308	HLacoCah2
ENST00000334982	NAA20	1	0.03109255176476719	1e-10	0.03109255176476719	1	0	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0	HLacoCah2
ENST00000334983	CMTM7	1	0.03238537472057958	0.00894301453214823	0.02344236018843132	1	0.1271591579128389	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.1271591579128389	HLacoCah2
ENST00000335012	C3orf70	1	0.05806220636584713	0.008148336305992	0.04991387005985511	1	0.06525566146780891	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.06525566146780891	HLacoCah2
ENST00000335017	H1-7	1	0.1480951281356203	0.09816224586489548	0.04993288227072479	1	0.7117122980497192	1	NA	NA	NA	NA	FALSE	FALSE	FALSE	0.7117122980497192	HLacoCah2
ENST00000335021	DEFB107A	1	0.1028347316185071	0.04001909927794436	0.06281563234056285	1	0.2708370023947399	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.2708370023947399	HLacoCah2
ENST00000335040	OR13C8	1	0.08063865564425234	0.02748559273957435	0.05315306290467801	1	0.2094860397088058	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.2094860397088058	HLacoCah2
ENST00000335071	FOXE3	1	0.06186495826635798	0.01357934265063469	0.04828561561572327	1	0.06554077107916897	1	NA	NA	NA	NA	FALSE	TRUE	TRUE	0.06554077107916897	HLacoCah2
